select lokace_key, ",", KNODDEL_cisloknih, ",", knoddel_nazev, ",", LOKACE_SHORT, ",", count(kj_key), ",", "30.09.2025" from lokace left join kj on kj_ptr_owner = lokace_key left join knoddel on knoddel_key = lokace_ptr_knoddel group by lokace_key, lokace_short, knoddel_cisloknih, knoddel_nazev order by knoddel_cisloknih
 LOKACE_KEY CONSTANT KNODDEL_CISLOKNIH CONSTANT             KNODDEL_NAZEV CONSTANT LOKACE_SHORT CONSTANT       COUNT CONSTANT   CONSTANT
=========== ======== ================= ======== ========================= ======== ============ ======== =========== ======== ==========
        310 ,                       15 ,        Žižkov                    ,        HUS-BELDE    ,               1209 ,        30.09.2025
        311 ,                       15 ,        Žižkov                    ,        HUS-NAUC     ,               3600 ,        30.09.2025
        312 ,                       15 ,        Žižkov                    ,        HUS-POEDIV   ,                782 ,        30.09.2025
        313 ,                       15 ,        Žižkov                    ,        HUS-VITRIN   ,                  0 ,        30.09.2025
        314 ,                       15 ,        Žižkov                    ,        HUS-VYLOH    ,                 41 ,        30.09.2025
        315 ,                       15 ,        Žižkov                    ,        HUS-DOMDE    ,                228 ,        30.09.2025
        316 ,                       15 ,        Žižkov                    ,        HUS-DOPDE    ,                154 ,        30.09.2025
        317 ,                       15 ,        Žižkov                    ,        HUS-POK      ,                 13 ,        30.09.2025
        318 ,                       15 ,        Žižkov                    ,        HUS-INF      ,                  0 ,        30.09.2025
        736 ,                       15 ,        Žižkov                    ,        HUS-VSMS     ,                 33 ,        30.09.2025
        804 ,                       15 ,        Žižkov                    ,        HUS-DOPOR    ,                 91 ,        30.09.2025
        840 ,                       15 ,        Žižkov                    ,        HUS-SCIFI    ,                532 ,        30.09.2025
        845 ,                       15 ,        Žižkov                    ,        HUS-KOMDO    ,                147 ,        30.09.2025
        896 ,                       15 ,        Žižkov                    ,        HUS-CASDO    ,                166 ,        30.09.2025
        897 ,                       15 ,        Žižkov                    ,        HUS-CASDE    ,                190 ,        30.09.2025
       1002 ,                       15 ,        Žižkov                    ,        HUS-KOMDE    ,                 72 ,        30.09.2025
       1003 ,                       15 ,        Žižkov                    ,        HUS-NAUDE    ,                563 ,        30.09.2025
       1164 ,                       15 ,        Žižkov                    ,        HUS-SELF     ,                  0 ,        30.09.2025
       1125 ,                       16 ,        DOK16                     ,        DOK-POK      ,                  0 ,        30.09.2025
       1126 ,                       16 ,        DOK16                     ,        DOK-HRAB     ,                  0 ,        30.09.2025
        373 ,                       18 ,        Korunní                   ,        KOR-HRAB     ,                 43 ,        30.09.2025
        374 ,                       18 ,        Korunní                   ,        KOR-POK      ,                 56 ,        30.09.2025
        375 ,                       18 ,        Korunní                   ,        KOR-BELDO    ,               6519 ,        30.09.2025
        376 ,                       18 ,        Korunní                   ,        KOR-NAUDO    ,               8173 ,        30.09.2025
        378 ,                       18 ,        Korunní                   ,        KOR-CASDO    ,                244 ,        30.09.2025
        380 ,                       18 ,        Korunní                   ,        KOR-DETI     ,               4184 ,        30.09.2025
        381 ,                       18 ,        Korunní                   ,        KOR-CHFDO    ,                  1 ,        30.09.2025
        384 ,                       18 ,        Korunní                   ,        KOR-ZASOBA   ,                  0 ,        30.09.2025
        385 ,                       18 ,        Korunní                   ,        KOR-DEPULT   ,                  0 ,        30.09.2025
        775 ,                       18 ,        Korunní                   ,        KOR-DOPOR    ,                403 ,        30.09.2025
        946 ,                       18 ,        Korunní                   ,        KOR-CASDE    ,                 41 ,        30.09.2025
        989 ,                       18 ,        Korunní                   ,        KOR-CDDO     ,                869 ,        30.09.2025
        991 ,                       18 ,        Korunní                   ,        KOR-JK       ,                 86 ,        30.09.2025
        992 ,                       18 ,        Korunní                   ,        KOR-AK       ,                133 ,        30.09.2025
        993 ,                       18 ,        Korunní                   ,        KOR-DOPDE    ,                 75 ,        30.09.2025
        994 ,                       18 ,        Korunní                   ,        KOR-KOMDE    ,                163 ,        30.09.2025
        995 ,                       18 ,        Korunní                   ,        KOR-MAPY     ,                301 ,        30.09.2025
       1008 ,                       18 ,        Korunní                   ,        KOR-CIZODE   ,               1533 ,        30.09.2025
       1035 ,                       18 ,        Korunní                   ,        KOR-CIZODO   ,                830 ,        30.09.2025
       1141 ,                       18 ,        Korunní                   ,        KOR-KOMDO    ,                431 ,        30.09.2025
       1204 ,                       18 ,        Korunní                   ,        KOR-SELFDO   ,                  0 ,        30.09.2025
       1205 ,                       18 ,        Korunní                   ,        KOR-SELFDE   ,                  0 ,        30.09.2025
       1209 ,                       18 ,        Korunní                   ,        KOR-YA       ,                310 ,        30.09.2025
       1293 ,                       18 ,        Korunní                   ,        KOR-CDDE     ,                131 ,        30.09.2025
        423 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-POK      ,                  0 ,        30.09.2025
        424 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-HRAB     ,                  0 ,        30.09.2025
        426 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-NAUDO    ,                  0 ,        30.09.2025
        427 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-BELDO    ,                  0 ,        30.09.2025
        428 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-CASDO    ,                  0 ,        30.09.2025
        429 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-DETI     ,                  0 ,        30.09.2025
        430 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-CHFI     ,                  0 ,        30.09.2025
        431 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-CHFVYP   ,                  0 ,        30.09.2025
        746 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-VSMS     ,                  0 ,        30.09.2025
        791 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-DOPOR    ,                  0 ,        30.09.2025
       1166 ,                       19 ,        (zrušeno) Vršovice        ,        VRS-SELF     ,                  0 ,        30.09.2025
        490 ,                       21 ,        Hostivaø                  ,        HOS-POK      ,                 31 ,        30.09.2025
        493 ,                       21 ,        Hostivaø                  ,        HOS-BELDO    ,               3846 ,        30.09.2025
        494 ,                       21 ,        Hostivaø                  ,        HOS-NAUDO    ,               3189 ,        30.09.2025
        495 ,                       21 ,        Hostivaø                  ,        HOS-CASDO    ,                111 ,        30.09.2025
        496 ,                       21 ,        Hostivaø                  ,        HOS-LITDE    ,               2548 ,        30.09.2025
        498 ,                       21 ,        Hostivaø                  ,        HOS-HRAB     ,                 23 ,        30.09.2025
        735 ,                       21 ,        Hostivaø                  ,        HOS-VSMS     ,                 43 ,        30.09.2025
        771 ,                       21 ,        Hostivaø                  ,        HOS-DOPOR    ,                190 ,        30.09.2025
        885 ,                       21 ,        Hostivaø                  ,        HOS-CASDE    ,                 13 ,        30.09.2025
       1017 ,                       21 ,        Hostivaø                  ,        HOS-DOPDE    ,                 68 ,        30.09.2025
       1084 ,                       21 ,        Hostivaø                  ,        HOS-KOMDO    ,                192 ,        30.09.2025
       1085 ,                       21 ,        Hostivaø                  ,        HOS-KOMDE    ,                121 ,        30.09.2025
       1167 ,                       21 ,        Hostivaø                  ,        HOS-SELF     ,                  0 ,        30.09.2025
        549 ,                       24 ,        Jezerka                   ,        JEZ-POK      ,                 62 ,        30.09.2025
       1098 ,                       24 ,        Jezerka                   ,        JEZ-ATELI    ,                137 ,        30.09.2025
       1099 ,                       24 ,        Jezerka                   ,        JEZ-LITDE    ,               2128 ,        30.09.2025
       1100 ,                       24 ,        Jezerka                   ,        JEZ-BELDO    ,               3107 ,        30.09.2025
       1101 ,                       24 ,        Jezerka                   ,        JEZ-CASDE    ,                102 ,        30.09.2025
       1102 ,                       24 ,        Jezerka                   ,        JEZ-CASDO    ,                394 ,        30.09.2025
       1103 ,                       24 ,        Jezerka                   ,        JEZ-HRY      ,                 33 ,        30.09.2025
       1105 ,                       24 ,        Jezerka                   ,        JEZ-HRABDO   ,                 23 ,        30.09.2025
       1106 ,                       24 ,        Jezerka                   ,        JEZ-HRABDE   ,                  1 ,        30.09.2025
       1107 ,                       24 ,        Jezerka                   ,        JEZ-DOPOR    ,                241 ,        30.09.2025
       1108 ,                       24 ,        Jezerka                   ,        JEZ-KOMDE    ,                 78 ,        30.09.2025
       1109 ,                       24 ,        Jezerka                   ,        JEZ-KOMDO    ,                263 ,        30.09.2025
       1110 ,                       24 ,        Jezerka                   ,        JEZ-LEPOR    ,                209 ,        30.09.2025
       1111 ,                       24 ,        Jezerka                   ,        JEZ-VSMS     ,                 63 ,        30.09.2025
       1112 ,                       24 ,        Jezerka                   ,        JEZ-NAUDO    ,               3037 ,        30.09.2025
       1113 ,                       24 ,        Jezerka                   ,        JEZ-PRSK     ,               1740 ,        30.09.2025
       1114 ,                       24 ,        Jezerka                   ,        JEZ-TEENS    ,               1042 ,        30.09.2025
       1115 ,                       24 ,        Jezerka                   ,        JEZ-ROD      ,                149 ,        30.09.2025
       1116 ,                       24 ,        Jezerka                   ,        JEZ-ZIVOT    ,                200 ,        30.09.2025
       1168 ,                       24 ,        Jezerka                   ,        JEZ-SELF     ,                310 ,        30.09.2025
       1294 ,                       24 ,        Jezerka                   ,        JEZ-SKOLA    ,                131 ,        30.09.2025
        558 ,                       25 ,        Vikova                    ,        VIK-POK      ,                 36 ,        30.09.2025
        559 ,                       25 ,        Vikova                    ,        VIK-HRAB     ,                118 ,        30.09.2025
        560 ,                       25 ,        Vikova                    ,        VIK-CHF      ,                 21 ,        30.09.2025
        565 ,                       25 ,        Vikova                    ,        VIK-LITDE    ,               3440 ,        30.09.2025
        566 ,                       25 ,        Vikova                    ,        VIK-NAUDO    ,               2720 ,        30.09.2025
        567 ,                       25 ,        Vikova                    ,        VIK-BELDO    ,               3427 ,        30.09.2025
        568 ,                       25 ,        Vikova                    ,        VIK-PRSK     ,                275 ,        30.09.2025
        745 ,                       25 ,        Vikova                    ,        VIK-VSMS     ,                103 ,        30.09.2025
        790 ,                       25 ,        Vikova                    ,        VIK-DOPOR    ,                207 ,        30.09.2025
        847 ,                       25 ,        Vikova                    ,        VIK-KOMDO    ,                241 ,        30.09.2025
        902 ,                       25 ,        Vikova                    ,        VIK-CASDO    ,                240 ,        30.09.2025
        903 ,                       25 ,        Vikova                    ,        VIK-CASDE    ,                111 ,        30.09.2025
        957 ,                       25 ,        Vikova                    ,        VIK-KOMDE    ,                 61 ,        30.09.2025
       1169 ,                       25 ,        Vikova                    ,        VIK-SELF     ,                  0 ,        30.09.2025
       1274 ,                       25 ,        Vikova                    ,        VIK-ZIVOT    ,                135 ,        30.09.2025
       1275 ,                       25 ,        Vikova                    ,        VIK-YOUNG    ,                196 ,        30.09.2025
        579 ,                       27 ,        Modøany                   ,        MOD-POK      ,                 42 ,        30.09.2025
        624 ,                       27 ,        Modøany                   ,        MOD-HRAB     ,                107 ,        30.09.2025
        661 ,                       27 ,        Modøany                   ,        MOD-CHF      ,                 67 ,        30.09.2025
        662 ,                       27 ,        Modøany                   ,        MOD-NAU      ,               5203 ,        30.09.2025
        663 ,                       27 ,        Modøany                   ,        MOD-BELDO    ,               5537 ,        30.09.2025
        664 ,                       27 ,        Modøany                   ,        MOD-BELDE    ,               3178 ,        30.09.2025
        665 ,                       27 ,        Modøany                   ,        MOD-PRSK     ,                  0 ,        30.09.2025
        666 ,                       27 ,        Modøany                   ,        MOD-CAS      ,                138 ,        30.09.2025
        668 ,                       27 ,        Modøany                   ,        MOD-POEDIV   ,                418 ,        30.09.2025
        741 ,                       27 ,        Modøany                   ,        MOD-VSMS     ,                 32 ,        30.09.2025
        779 ,                       27 ,        Modøany                   ,        MOD-DOPOR    ,                475 ,        30.09.2025
        858 ,                       27 ,        Modøany                   ,        MOD-KOM      ,                206 ,        30.09.2025
       1170 ,                       27 ,        Modøany                   ,        MOD-SELF     ,                  0 ,        30.09.2025
       1254 ,                       27 ,        Modøany                   ,        MOD-NAUDE    ,               1232 ,        30.09.2025
        386 ,                       29 ,        Smíchov                   ,        SMI-POK      ,                 37 ,        30.09.2025
        387 ,                       29 ,        Smíchov                   ,        SMI-HRAB     ,                 22 ,        30.09.2025
        389 ,                       29 ,        Smíchov                   ,        SMI-BELDO    ,               9913 ,        30.09.2025
        390 ,                       29 ,        Smíchov                   ,        SMI-NAUDO    ,               9232 ,        30.09.2025
        391 ,                       29 ,        Smíchov                   ,        SMI-CASDO    ,                412 ,        30.09.2025
        392 ,                       29 ,        Smíchov                   ,        SMI-BELDE    ,               2496 ,        30.09.2025
        393 ,                       29 ,        Smíchov                   ,        SMI-NAUDE    ,               1453 ,        30.09.2025
        394 ,                       29 ,        Smíchov                   ,        SMI-CASDE    ,                 34 ,        30.09.2025
        395 ,                       29 ,        Smíchov                   ,        SMI-GALML    ,               1351 ,        30.09.2025
        396 ,                       29 ,        Smíchov                   ,        SMI-GALDE    ,                633 ,        30.09.2025
        398 ,                       29 ,        Smíchov                   ,        SMI-CHFDO    ,                 10 ,        30.09.2025
        399 ,                       29 ,        Smíchov                   ,        SMI-CHFDE    ,                  7 ,        30.09.2025
        404 ,                       29 ,        Smíchov                   ,        SMI-CHRVOL   ,                  8 ,        30.09.2025
        807 ,                       29 ,        Smíchov                   ,        SMI-DOPOR    ,                290 ,        30.09.2025
        808 ,                       29 ,        Smíchov                   ,        SMI-DOPORD   ,                174 ,        30.09.2025
        846 ,                       29 ,        Smíchov                   ,        SMI-KOLOTO   ,                 78 ,        30.09.2025
        883 ,                       29 ,        Smíchov                   ,        SMI-MAPY     ,                248 ,        30.09.2025
        884 ,                       29 ,        Smíchov                   ,        SMI-AUDIO    ,                159 ,        30.09.2025
       1148 ,                       29 ,        Smíchov                   ,        SMI-CD       ,                989 ,        30.09.2025
       1149 ,                       29 ,        Smíchov                   ,        SMI-JK       ,                 94 ,        30.09.2025
       1171 ,                       29 ,        Smíchov                   ,        SMI-SELF     ,                  0 ,        30.09.2025
        630 ,                       30 ,        (zrušeno) Cibulka         ,        CI1-POK      ,                  0 ,        30.09.2025
        631 ,                       30 ,        (zrušeno) Cibulka         ,        CI1-HRAB     ,                  0 ,        30.09.2025
        632 ,                       30 ,        (zrušeno) Cibulka         ,        CI1-CHFDO    ,                  0 ,        30.09.2025
        633 ,                       30 ,        (zrušeno) Cibulka         ,        CI1-LITDO    ,                  0 ,        30.09.2025
        634 ,                       30 ,        (zrušeno) Cibulka         ,        CI1-PRSK1    ,                  0 ,        30.09.2025
        635 ,                       30 ,        (zrušeno) Cibulka         ,        CI1-PRSK2    ,                  0 ,        30.09.2025
        636 ,                       30 ,        Cibulka                   ,        CI3-POK      ,                 38 ,        30.09.2025
        637 ,                       30 ,        Cibulka                   ,        CI3-HRAB     ,                  9 ,        30.09.2025
        638 ,                       30 ,        Cibulka                   ,        CI3-LITDE    ,               1085 ,        30.09.2025
        639 ,                       30 ,        Cibulka                   ,        CI3-CHFDE    ,                  0 ,        30.09.2025
        730 ,                       30 ,        (zrušeno) Cibulka         ,        CI1-VSMS     ,                  0 ,        30.09.2025
        767 ,                       30 ,        (zrušeno) Cibulka         ,        CIB1-DOPOR   ,                  0 ,        30.09.2025
        768 ,                       30 ,        Cibulka                   ,        CIB3-DOPOR   ,                  6 ,        30.09.2025
        828 ,                       30 ,        Cibulka                   ,        CI3-VSMS     ,                 59 ,        30.09.2025
        912 ,                       30 ,        Cibulka                   ,        CI3-LITDO    ,               1031 ,        30.09.2025
        915 ,                       30 ,        Cibulka                   ,        CI3-CASDE    ,                 27 ,        30.09.2025
       1154 ,                       30 ,        Cibulka                   ,        CI3-CASDO    ,                 73 ,        30.09.2025
       1172 ,                       30 ,        Cibulka                   ,        CI3-SELF     ,                  0 ,        30.09.2025
        569 ,                       31 ,        Velká Chuchle             ,        CHU-POK      ,                 44 ,        30.09.2025
        570 ,                       31 ,        Velká Chuchle             ,        CHU-HRAB     ,                  8 ,        30.09.2025
        590 ,                       31 ,        Velká Chuchle             ,        CHU-CHF      ,                 18 ,        30.09.2025
        591 ,                       31 ,        Velká Chuchle             ,        CHU-NAU      ,                834 ,        30.09.2025
        592 ,                       31 ,        Velká Chuchle             ,        CHU-BELDE    ,               1280 ,        30.09.2025
        593 ,                       31 ,        Velká Chuchle             ,        CHU-BELDO    ,               1348 ,        30.09.2025
        594 ,                       31 ,        Velká Chuchle             ,        CHU-CAS      ,                138 ,        30.09.2025
        597 ,                       31 ,        Velká Chuchle             ,        CHU-PRSK     ,                  0 ,        30.09.2025
        738 ,                       31 ,        Velká Chuchle             ,        CHU-VSMS     ,                 32 ,        30.09.2025
        789 ,                       31 ,        Velká Chuchle             ,        CHU-DOPOR    ,                 22 ,        30.09.2025
       1018 ,                       31 ,        Velká Chuchle             ,        CHU-NAUDE    ,                488 ,        30.09.2025
       1173 ,                       31 ,        Velká Chuchle             ,        CHU-SELF     ,                  0 ,        30.09.2025
       1264 ,                       32 ,        (zavøeno) Èerný Most      ,        CER-POK      ,                  0 ,        30.09.2025
       1265 ,                       32 ,        (zavøeno) Èerný Most      ,        CER-HRAB     ,                  0 ,        30.09.2025
       1266 ,                       32 ,        (zavøeno) Èerný Most      ,        CER-SELF     ,                  0 ,        30.09.2025
        575 ,                       33 ,        Košíøe                    ,        KOS-POK      ,                  0 ,        30.09.2025
        599 ,                       33 ,        Košíøe                    ,        KOS-HRAB     ,                  0 ,        30.09.2025
        144 ,                       35 ,        Bøevnov                   ,        BRE-CITR     ,                144 ,        30.09.2025
        145 ,                       35 ,        Bøevnov                   ,        BRE-BELDO    ,               6714 ,        30.09.2025
        146 ,                       35 ,        Bøevnov                   ,        BRE-NAUDO    ,               7319 ,        30.09.2025
        148 ,                       35 ,        Bøevnov                   ,        BRE-LITDE    ,               4134 ,        30.09.2025
        149 ,                       35 ,        Bøevnov                   ,        BRE-HRAB     ,                  7 ,        30.09.2025
        151 ,                       35 ,        Bøevnov                   ,        BRE-CHFOND   ,                  6 ,        30.09.2025
        157 ,                       35 ,        Bøevnov                   ,        BRE-POEZIE   ,                346 ,        30.09.2025
        159 ,                       35 ,        Bøevnov                   ,        BRE-VYLOHY   ,                  0 ,        30.09.2025
        161 ,                       35 ,        Bøevnov                   ,        BRE-POK      ,                 12 ,        30.09.2025
        265 ,                       35 ,        Bøevnov                   ,        BRE-KANC     ,                  7 ,        30.09.2025
        720 ,                       35 ,        Bøevnov                   ,        BRE-VITRIN   ,                 21 ,        30.09.2025
        796 ,                       35 ,        Bøevnov                   ,        BRE-DOPOR    ,                548 ,        30.09.2025
        826 ,                       35 ,        Bøevnov                   ,        BRE-CD       ,                429 ,        30.09.2025
        827 ,                       35 ,        Bøevnov                   ,        BRE-HRAB2    ,                  1 ,        30.09.2025
        924 ,                       35 ,        Bøevnov                   ,        BRE-CASDE    ,                 46 ,        30.09.2025
       1174 ,                       35 ,        Bøevnov                   ,        BRE-SELF     ,                  0 ,        30.09.2025
       1220 ,                       35 ,        Bøevnov                   ,        BRE-LITML    ,                265 ,        30.09.2025
        581 ,                       37 ,        Dìdina                    ,        DED-POK      ,                 17 ,        30.09.2025
        732 ,                       37 ,        Dìdina                    ,        DED-VSMS     ,                 38 ,        30.09.2025
        821 ,                       37 ,        Dìdina                    ,        DED-HRAB     ,                  5 ,        30.09.2025
        822 ,                       37 ,        Dìdina                    ,        DED-LITDE    ,               2509 ,        30.09.2025
        823 ,                       37 ,        Dìdina                    ,        DED-LITDO    ,               4898 ,        30.09.2025
        851 ,                       37 ,        Dìdina                    ,        DED-PERDE    ,                 54 ,        30.09.2025
        852 ,                       37 ,        Dìdina                    ,        DED-PERDO    ,                285 ,        30.09.2025
       1078 ,                       37 ,        Dìdina                    ,        DED-KOMIKS   ,                164 ,        30.09.2025
       1153 ,                       37 ,        Dìdina                    ,        DED-DOPOR    ,                155 ,        30.09.2025
       1175 ,                       37 ,        Dìdina                    ,        DED-SELF     ,                  0 ,        30.09.2025
        576 ,                       38 ,        Dejvice                   ,        DEJ-POK      ,                 50 ,        30.09.2025
        711 ,                       38 ,        Dejvice                   ,        DEJ-BEL      ,              10448 ,        30.09.2025
        712 ,                       38 ,        Dejvice                   ,        DEJ-NAU1     ,               6335 ,        30.09.2025
        713 ,                       38 ,        Dejvice                   ,        DEJ-CIZJAZ   ,               1296 ,        30.09.2025
        714 ,                       38 ,        Dejvice                   ,        DEJ-NAU2     ,               5290 ,        30.09.2025
        715 ,                       38 ,        Dejvice                   ,        DEJ-LITDE    ,               5395 ,        30.09.2025
        716 ,                       38 ,        Dejvice                   ,        DEJ-PRSK1    ,                 27 ,        30.09.2025
        717 ,                       38 ,        Dejvice                   ,        DEJ-PRSK2    ,                  1 ,        30.09.2025
        718 ,                       38 ,        Dejvice                   ,        DEJ-HRAB     ,                165 ,        30.09.2025
        719 ,                       38 ,        Dejvice                   ,        DEJ-HRAB2    ,                  3 ,        30.09.2025
        750 ,                       38 ,        Dejvice                   ,        DEJ-DOPOR1   ,                509 ,        30.09.2025
        751 ,                       38 ,        Dejvice                   ,        DEJ-DOPOR2   ,                275 ,        30.09.2025
        926 ,                       38 ,        Dejvice                   ,        DEJ-MAPY     ,                378 ,        30.09.2025
        927 ,                       38 ,        Dejvice                   ,        DEJ-CASDO1   ,                282 ,        30.09.2025
        928 ,                       38 ,        Dejvice                   ,        DEJ-CASDO2   ,                404 ,        30.09.2025
        929 ,                       38 ,        Dejvice                   ,        DEJ-CASDE    ,                 30 ,        30.09.2025
        930 ,                       38 ,        Dejvice                   ,        DEJ-AUDIO    ,                321 ,        30.09.2025
       1036 ,                       38 ,        Dejvice                   ,        DEJ-LITML    ,                403 ,        30.09.2025
       1151 ,                       38 ,        Dejvice                   ,        DEJ-KOMDO    ,                472 ,        30.09.2025
       1176 ,                       38 ,        Dejvice                   ,        DEJ-SELF     ,                  0 ,        30.09.2025
        191 ,                       39 ,        Letná                     ,        LE1-SKLAD    ,                  0 ,        30.09.2025
        196 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-HRAB     ,                  0 ,        30.09.2025
        197 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-VYLOHY   ,                  0 ,        30.09.2025
        198 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-PRSK     ,                  0 ,        30.09.2025
        199 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-NAUDE    ,                  0 ,        30.09.2025
        200 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-BELDE    ,                  0 ,        30.09.2025
        201 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-CHFOND   ,                  0 ,        30.09.2025
        202 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-STUD     ,                  0 ,        30.09.2025
        203 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-SPRSK    ,                  0 ,        30.09.2025
        204 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-CASOP    ,                  0 ,        30.09.2025
        205 ,                       39 ,        Letná                     ,        LET-POK      ,                 16 ,        30.09.2025
        206 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-POK      ,                  0 ,        30.09.2025
        799 ,                       39 ,        (zrušeno) Letná-dìti      ,        LE3-DOPOR    ,                  0 ,        30.09.2025
       1050 ,                       39 ,        Letná                     ,        LET-DOPOR    ,                 89 ,        30.09.2025
       1052 ,                       39 ,        Letná                     ,        LET-CASDE    ,                 16 ,        30.09.2025
       1054 ,                       39 ,        Letná                     ,        LET-KOMIKS   ,                171 ,        30.09.2025
       1055 ,                       39 ,        Letná                     ,        LET-HRAB     ,                 15 ,        30.09.2025
       1056 ,                       39 ,        Letná                     ,        LET-LITDO    ,                 85 ,        30.09.2025
       1127 ,                       39 ,        Letná                     ,        LET-LITDE    ,               2127 ,        30.09.2025
       1177 ,                       39 ,        Letná                     ,        LET-SELF     ,                  0 ,        30.09.2025
        169 ,                       41 ,        Novodvorská               ,        NOV-RETRO    ,                  0 ,        30.09.2025
        238 ,                       41 ,        Novodvorská               ,        NOV-BELDO    ,               4269 ,        30.09.2025
        240 ,                       41 ,        Novodvorská               ,        NOV-LITDE    ,               3755 ,        30.09.2025
        241 ,                       41 ,        Novodvorská               ,        NOV-DETCAS   ,                 77 ,        30.09.2025
        242 ,                       41 ,        Novodvorská               ,        NOV-NAUDO    ,               3962 ,        30.09.2025
        243 ,                       41 ,        Novodvorská               ,        NOV-CHFOND   ,                  7 ,        30.09.2025
        244 ,                       41 ,        Novodvorská               ,        NOV-CASOP    ,                306 ,        30.09.2025
        245 ,                       41 ,        Novodvorská               ,        NOV-HRAB     ,                125 ,        30.09.2025
        246 ,                       41 ,        Novodvorská               ,        NOV-POK      ,                 11 ,        30.09.2025
        260 ,                       41 ,        Novodvorská               ,        NOV-INF      ,                  0 ,        30.09.2025
        780 ,                       41 ,        Novodvorská               ,        NOV-DOPOR    ,                 87 ,        30.09.2025
        830 ,                       41 ,        Novodvorská               ,        NOV-KOMIKS   ,                329 ,        30.09.2025
        905 ,                       41 ,        Novodvorská               ,        NOV-MAPY     ,                171 ,        30.09.2025
        962 ,                       41 ,        Novodvorská               ,        NOV-AUDIO    ,                 57 ,        30.09.2025
        963 ,                       41 ,        Novodvorská               ,        NOV-POEDI    ,                302 ,        30.09.2025
        964 ,                       41 ,        Novodvorská               ,        NOV-KOMDE    ,                 93 ,        30.09.2025
        965 ,                       41 ,        Novodvorská               ,        NOV-REZ      ,                  2 ,        30.09.2025
        966 ,                       41 ,        Novodvorská               ,        NOV-MLSL     ,                567 ,        30.09.2025
       1178 ,                       41 ,        Novodvorská               ,        NOV-SELF     ,                  0 ,        30.09.2025
       1285 ,                       41 ,        Novodvorská               ,        NOV-VYSTAV   ,                  9 ,        30.09.2025
        477 ,                       42 ,        Petøiny                   ,        PET-POK      ,                 18 ,        30.09.2025
        478 ,                       42 ,        Petøiny                   ,        PET-HRAB     ,                267 ,        30.09.2025
       1226 ,                       42 ,        Petøiny                   ,        PET-CASDE1   ,                 43 ,        30.09.2025
       1227 ,                       42 ,        Petøiny                   ,        PET-CASDO1   ,                277 ,        30.09.2025
       1228 ,                       42 ,        Petøiny                   ,        PET-HRAB1    ,                  7 ,        30.09.2025
       1229 ,                       42 ,        Petøiny                   ,        PET-DOPDE1   ,                 75 ,        30.09.2025
       1230 ,                       42 ,        Petøiny                   ,        PET-DOPOR1   ,                 87 ,        30.09.2025
       1231 ,                       42 ,        Petøiny                   ,        PET-KOMDE1   ,                 58 ,        30.09.2025
       1232 ,                       42 ,        Petøiny                   ,        PET-LEPDE1   ,                184 ,        30.09.2025
       1233 ,                       42 ,        Petøiny                   ,        PET-LITDE1   ,               1453 ,        30.09.2025
       1234 ,                       42 ,        Petøiny                   ,        PET-VSMS1    ,                 17 ,        30.09.2025
       1235 ,                       42 ,        Petøiny                   ,        PET-VITRI1   ,                 93 ,        30.09.2025
       1236 ,                       42 ,        Petøiny                   ,        PET-BELDO2   ,               4086 ,        30.09.2025
       1237 ,                       42 ,        Petøiny                   ,        PET-HRAB2    ,                 66 ,        30.09.2025
       1238 ,                       42 ,        Petøiny                   ,        PET-DOPML2   ,                 40 ,        30.09.2025
       1239 ,                       42 ,        Petøiny                   ,        PET-DOPOR2   ,                221 ,        30.09.2025
       1240 ,                       42 ,        Petøiny                   ,        PET-LITML2   ,               1211 ,        30.09.2025
       1241 ,                       42 ,        Petøiny                   ,        PET-NAUDO2   ,               3780 ,        30.09.2025
       1242 ,                       42 ,        Petøiny                   ,        PET-KOMDO2   ,                416 ,        30.09.2025
       1244 ,                       42 ,        Petøiny                   ,        PET-SELF1N   ,                  0 ,        30.09.2025
       1245 ,                       42 ,        Petøiny                   ,        PET-SELF2N   ,                  0 ,        30.09.2025
        467 ,                       43 ,        Pankrác                   ,        NVE-POK      ,                 12 ,        30.09.2025
        499 ,                       43 ,        Pankrác                   ,        NVE-LITML    ,               4289 ,        30.09.2025
        500 ,                       43 ,        Pankrác                   ,        NVE-LITDE    ,               2640 ,        30.09.2025
